                    MONTHLY CLIMATOLOGICAL SUMMARY for JUN. 2023                    
                                                                                    
NAME: Lindos         ELEV: 45   m     LAT: 36deg 06min     LONG: 28deg 06min
                                                                                   
                 TEMPERATURE (`C), RAIN  (mm), WIND SPEED (km/hr)                  
                                                                                   
                                                           AVG                     
     MEAN                                MAX  MIN         WIND                  DOM
DAY  TEMP  HIGH    TIME   LOW    TIME     RH   RH  RAIN  SPEED   HIGH    TIME   DIR
-----------------------------------------------------------------------------------
01   21.8  24.2   13:50  19.7   03:30     85   72   0.0    5.0   20.9   14:40   NNW
02   22.3  24.8   14:00  20.5   00:00     88   64   2.0    8.3   27.4   13:10   NNW
03   23.2  26.9   14:30  20.3   00:10     81   50   0.0    8.4   37.0   16:50   NNW
04   22.9  28.1   16:30  19.0   06:10     74   47   0.0    7.1   37.0   19:20   NNW
05   24.2  25.8   17:30  22.3   05:50     72   57   0.0    8.0   25.7   02:10   SSE
06   24.8  28.1   18:00  21.7   03:10     80   54   0.0    7.3   24.1   14:20   SSE
07   25.9  30.3   17:20  22.6   06:40     77   43   0.0    7.6   24.1   10:10    SE
08   25.2  27.8   16:00  23.4   06:20     79   58   0.0    5.0   25.7   15:20   SSE
09   25.7  30.7   17:00  22.5   06:20     75   41   0.0    8.0   32.2   18:20     N
10   27.8  32.6   14:20  23.9   06:30     65   31   0.0   16.7   41.8   10:10   NNW
11   25.6  28.4   11:40  23.3   00:00     80   35   0.0    7.1   33.8   01:10   NNW
12   24.3  27.9   15:00  21.6   04:40     83   57   0.0    4.6   19.3   12:30   NNW
13   25.3  29.6   15:40  22.6   05:30     72   49   0.0    6.7   30.6   15:10   SSE
14   26.3  31.0   15:00  22.0   05:50     74   39   0.0    6.4   35.4   16:50   NNW
15   26.6  30.7   18:50  23.4   04:40     70   40   0.0    7.0   27.4   15:00    SE
16   24.2  26.4   14:30  22.4   07:50     88   68   0.0   10.6   43.5   15:30   SSE
17   24.4  28.3   15:40  21.9   04:40     89   54   0.0    6.3   35.4   12:10     S
18   24.0  27.8   16:30  21.8   05:10     83   54   2.0    5.4   25.7   18:10   NNW
19   25.9  31.1   15:40  21.4   04:50     80   44   0.0   16.3   48.3   19:00    NW
20   28.4  33.9   15:10  24.2   05:50     68   31   0.0   20.2   45.1   17:00   NNW
21   28.6  32.3   13:30  25.2   06:20     57   36   0.0   17.1   46.7   02:00   NNW
22   29.7  33.7   18:30  25.7   23:30     76   29   0.0   12.0   33.8   00:40   NNW
23   28.5  32.1   16:40  23.8   03:30     82   33   0.0    8.9   30.6   17:10   NNW
24   28.5  33.6   17:40  24.7   06:00     78   31   0.0    6.2   25.7   17:20    SE
25   28.6  31.6   17:50  25.8   00:20     76   34   0.0    3.4   17.7   00:30   SSE
26   30.6  34.5   14:00  27.1   03:20     56   30   0.0    7.1   27.4   23:00   NNW
27   30.5  34.3   14:30  27.1   23:50     67   38   0.0    9.0   27.4   02:00   NNW
28   28.3  33.3   14:50  25.8   06:20     76   45   0.0    4.2   22.5   23:50    SE
29   31.0  35.4   12:50  27.2   02:00     46   24   0.0   17.2   46.7   23:30   NNW
30   29.6  34.7   13:20  25.8   05:20     60   27   0.0   19.7   53.1   20:40   NNW
-----------------------------------------------------------------------------------
     26.4  35.4      29  19.0       4   74.6 43.8   4.0    9.2   53.1      30   NNW
