date,basin_rain_monthly_bar_mm3,basin_rain_monthly_rollmean_mm3,basin_et_monthly_bar_mm3_neg,basin_et_monthly_rollmean_mm3_neg,lake_rain_monthly_bar_mm3,lake_rain_monthly_rollmean_mm3,lake_evap_monthly_bar_mm3_neg,lake_evap_monthly_rollmean_mm3_neg,lindos_basin_monthly_bar_mm3,lindos_basin_monthly_rollmean_mm3,lindos_lake_monthly_bar_mm3,lindos_lake_monthly_rollmean_mm3,emponas_basin_monthly_bar_mm3,emponas_basin_monthly_rollmean_mm3,emponas_lake_monthly_bar_mm3,emponas_lake_monthly_rollmean_mm3
2020-08-31,0.0,0.23231703690051156,-8.801709164006036,-10.194947427745245,0.0,0.0002479916643231983,-0.012025397719234238,-0.01389244905174509,0.0,0.531336717472374,0.0,0.00058274788234,0.0,0.3950969183711228,0.0,0.0004329404823866713
2020-09-30,0.9628037199027688,0.40173941870648283,-6.977008782032979,-8.681229710486276,0.0009423450002031153,0.00040154827815208936,-0.008771868544782275,-0.011740277956425583,0.0408800650016028,0.013626688333865232,3.681694876e-05,1.2272316253333334e-05,0.0,0.0,0.0,0.0
2020-10-31,15.633145510841517,5.531983076914762,-7.935178305175594,-7.904632083738206,0.013674787825241525,0.004872377608481547,-0.008938985128813552,-0.009912083797610024,2.6981917305065446,0.9130239318360468,0.0023224782173999997,0.0007864317220533332,17.006802790815104,5.6689342636050375,0.014620100535819998,0.004873366845273337
2020-11-30,9.711106208962974,8.769018479902421,-8.61530195321109,-7.842496346806556,0.009831623298089743,0.008149585374511463,-0.00940331606459475,-0.009038056579396861,14.798317438870331,5.845796411459491,0.013593827161,0.005317707442386667,9.402258357109403,8.803020382641504,0.00862449147404,0.007748197336620004
2020-12-31,39.62133568821368,21.655195802672722,-11.372851675427668,-9.307777311271453,0.04039005320870121,0.021298821444010827,-0.012498818066835747,-0.010280373086748019,46.311758561856735,21.26942257707787,0.047068687904320006,0.02099499776090667,64.42005197149143,30.276371039805316,0.06495398228034,0.029399524763400003
2021-01-31,28.663238512843783,25.99856013667348,-12.597758171409998,-10.861970600016255,0.031874913638938886,0.027365530048576614,-0.015154653758933899,-0.012352262630121466,16.757597326278407,25.955891109001822,0.01832427337034,0.026328929478553333,20.517779193074926,31.44669650722526,0.0224955460072,0.03202467325386
2021-02-28,16.04549572195424,28.11002330767057,-10.530821176538726,-11.500477007792133,0.017081160249352544,0.029782042365664212,-0.01305246139916857,-0.01356864440831274,1.6757469598898946,21.581700949341677,0.0018452000749799998,0.022412720449880002,8.950943034796891,31.296258066454424,0.00985411233256,0.03243454687336667
2021-03-31,11.032237721695617,18.58032398549788,-15.086391686413812,-12.738323678120848,0.011589774505145964,0.02018194946447913,-0.018981662289274264,-0.015729592482458914,7.193438554696713,8.542260946955002,0.00793266856714,0.00936738067082,14.01903234528168,14.49591819105117,0.015458163692759999,0.01593594067750667
2021-04-30,4.283414038483075,10.453715827377644,-9.862510145070315,-11.826574336007619,0.004557578329141284,0.01107617102787993,-0.012869079421022422,-0.014967734369821755,0.0817445811001256,2.9836433652289087,8.918280060000002e-05,0.0032890171475733333,4.08722931870628,9.019068232928289,0.004458876330000001,0.009923717451773338
2021-05-31,2.244021924641051,5.853224561606581,-8.37241337684136,-11.10710506944183,0.002316414492981445,0.006154589109089565,-0.01137775164205598,-0.014409497784117558,0.0,2.4250610452656107,0.0,0.002673950455913333,0.0,6.035420554662657,0.0,0.006639013340920004
2021-06-30,0.0,2.175811987708042,-7.924151374555301,-8.71969163215566,0.0,0.0022913309407075763,-0.01122602779063396,-0.011824286284570789,0.0,0.0272481937000395,0.0,2.9727600200000006e-05,0.0817480306236456,1.3896591164433134,8.573327708e-05,0.0015148698690266714
2021-07-31,0.0,0.7480073082136837,-8.774765047019729,-8.357109932805464,0.0,0.0007721381643271483,-0.012192211594025662,-0.01159866367557187,0.0,0.0,0.0,0.0,0.0,0.02724934354121994,0.0,2.8577759026671293e-05
2021-08-31,0.0,0.0,-7.855086805122284,-8.18466774223244,0.0,0.0,-0.010537161541341527,-0.011318466975333721,0.0,0.0,0.0,0.0,0.0,0.02724934354121994,0.0,2.8577759026671293e-05
2021-09-30,1.9144265074967874,0.6381421691655959,-7.14634901638609,-7.925400289509369,0.0014072219876262392,0.0004690739958754131,-0.008380646269859073,-0.010370006468408757,0.0,0.0,0.0,0.0,0.0817660057136456,0.027255335237886605,6.775818708e-05,2.2586062360004625e-05
2021-10-31,9.111909436782183,3.6754453147596564,-7.093220072731937,-7.3648852980801065,0.006859889969768433,0.0027557039857982243,-0.007217406812216701,-0.00871173820780577,10.834702800114542,3.6115676000381782,0.008270916731599999,0.0027569722438666663,15.291240558387988,5.124335521367216,0.011673291047699999,0.003913683078260005
2021-11-30,14.671776789289378,8.566037577856116,-8.632833542219723,-7.624134210445919,0.012355075655348505,0.006874062537581059,-0.008015852311911164,-0.007871301797995648,16.80366212318435,9.212788307766294,0.013176358414760002,0.007149091715453334,14.227738709499436,9.866915091200362,0.01133620922682,0.007692419487200004
2021-12-31,43.00307917146227,22.262255132511275,-14.382164223205814,-10.03607261271916,0.04059417431133146,0.019936379978816133,-0.015685138156708984,-0.010306132426945619,57.55523443863198,28.397866453976956,0.05573534747883999,0.025727540875066665,51.50532755325381,27.008102273713746,0.04994370420332,0.02431773482594667
2022-01-31,30.709268836819675,29.46137493252378,-15.711018746712162,-12.908672170712569,0.03247313863127348,0.028474129532651146,-0.018279871841277606,-0.013993620769965923,35.642354858163905,36.667083806660074,0.03716620255246,0.03535930281535333,47.41417224092407,37.71574616789244,0.04941082149677999,0.036896911642306664
